housing_type;district;rooms;is_studio;total_area;living_area;kitchen_area;floor;num_floors;bathrooms_type;num_loggia;num_balcony;kitchen_and_living;condition;ceiling_height;nearest_metro_st;minutes_to_metro;num_freight_lift;num_passenger_lift;parking_type;building_type;furniture;price;deal_type;house_completion_year;first_floor_is_com;playground
Вторичка;Канавинский ;1;Да;12,85895293;9,61870609;3,041778554;3,884255827;8,756476874;Совмещенный;0;0;Да;Евро;2.5 ;Заречная;15;0;0,982458377;Открытая;Кирпичный;Нет;2 561 955;Свободная продажа;1938,332643;Нет;Да
Новостройка;Нижегородский;2;Нет;59,14100986;28,16122812;15,40957243;15,30771841;18,14362577;Раздельный;0;0;Да;Без отделки;2.7 ;Нет;;0,968905117;1,038135207;Подземная, открытая;Монолитный;Нет;8 646 148;Долевое участие (214-ФЗ);1956,512735;Да;Да
Вторичка;Нижегородский;1;Нет;35,41701009;27,80198383;5,739327009;2,092012492;2,093477258;Совмещенный;0;0;Нет;Требует ремонта;4 ;Нет;;0;0;Открытая;Кирпичный;Да;10 197 678;Свободная продажа;1755,487346;Нет;Да
Новостройка;Московский;2;Нет;58,13929084;27,06812953;12,81859767;4,021682597;11,30997107;Раздельный;0;0;Да;Предчистовая;2.7 ;Московская;11;0,954899911;1,018359905;Открытая;Монолитно-кирпичный;Нет;12 079 995;Долевое участие (214-ФЗ);2014,749286;Да;Да
Новостройка;Канавинский;1;Да;23,64632567;8,946233607;6,609659579;6,817499879;17,38835738;Совмещенный;0;1;Да;Предчистовая;2.7 ;Чкаловская;1;0,951838043;1,003610874;Подземная;Монолитный;Нет;6 633 281;Долевое участие (214-ФЗ);1984,744453;Да;Да
Новостройка;Сормовский;1;Да;20,20336621;11,72035457;4,13478165;4,762562162;9,969044377;Совмещенный;0;0;Да;Без отделки;2.7 ;Нет;;0,982033456;0,96679026;Открытая;Монолитный;Нет;4 942 697;Долевое участие (214-ФЗ);2025,811923;Да;Да
Вторичка;Нижегородский;1;Нет;36,68230041;7,32783849;8,330212926;1,964973262;8,805623055;Совмещенный;0;0;Нет;Косметический;2.6;Нет;;0;1,023081813;Открытая;Панельный;Да;6 169 434;Свободная продажа;1925,724328;Нет;Да
Вторичка;Автозаводский;2;Нет;43,66532191;26,64992327;6,748237394;1,938167646;8,744788686;Раздельный;1;0;Нет;Косметический;2.6;Парк культуры;15;0;1,015538956;Открытая;Панельный;Да;5 680 822;Альтернативная;2027,345495;Нет;Да
Вторичка;Нижегородский;1;Нет;49,43577659;23,57209815;13,20770455;1,997430857;9,22488841;Совмещенный;1;0;Нет;Евро;2.8 ;Горьковская ;20;1,012650518;0,979148898;Открытая;Кирпичный;Нет;9 984 716;Свободная продажа;2042,047074;Нет;Нет
Новостройка;Канавинский;1;Да;23,34114089;13,45721318;5,275547468;2,078270807;23,49124904;Совмещенный;1;0;Да;Предчистовая;2.7 ;Чкаловская;10;1,980604399;1,900363134;Подземная, открытая;Монолитно-кирпичный;Нет;4 967 738;Долевое участие (214-ФЗ);2087,444234;Да;Да
Новостройка;Нижегородский;3;Нет;92,59955123;56,49066264;10,7752941;2,090538997;11,69769467;Раздельный;1;0;Да;Без отделки;2.7 ;Горьковская;1;0,980742006;1,035179128;Подземная, открытая;Монолитно-кирпичный;Нет;18 965 729;Свободная продажа;2058,167424;Да;Да
Вторичка;Приокский;1;Нет;29,28481043;20,86141089;5,920999182;2,023109022;4,786820827;Раздельный;0;1;Нет;Требует ремонта;2.6;Нет;;0;0;Открытая;Кирпичный;Нет;4 441 153;Свободная продажа;1953,139699;Нет;Да
Вторичка;Нижегородский;2;Нет;46,56527111;30,18204781;10,31604413;8,004376779;10,2171824;Совмещенный;0;1;Нет;Косметический;2.6;Нет;;0;0,974538719;Открытая;Кирпичный;Нет;7 937 616;Свободная продажа;1970,438488;Нет;Нет
Вторичка;Московский;2;Нет;42,23860907;27,75496099;6,129254019;1,976494962;3,967548465;Совмещенный;0;1;Нет;Косметический;2.6 ;Чкаловская ;9;0;0;Открытая;Кирпичный;Да;4 610 150;Свободная продажа;1997,947822;Нет;Да
Вторичка;Нижегородский;2;Нет;47,98074493;30,16900691;10,33163459;7,842296165;10,46359069;Совмещенный;0;1;Нет;Косметический;2.6;Нет;;0;0,99338092;Открытая;Кирпичный;Нет;8 539 834;Свободная продажа;1979,647003;Нет;Нет
Вторичка;Советский;2;Нет;41,27385354;28,59736136;5,470642071;4,872713519;4,840067369;Совмещенный;0;1;Нет;Евро;2.6;Нет;;0;0;Открытая;Панельный;Да;6 318 327;Свободная продажа;2018,267305;Нет;Да
Вторичка;Сормовский;3;Нет;64,35640448;48,19535641;6,818980742;5,751564743;8,667485467;Раздельный;1;0;Нет;Требует ремонта;2.6;Нет;;0;0,953604877;Открытая;Панельный;Нет;7 696 735;Свободная продажа;1931,594853;Нет;Да
Новостройка;Нижегородский;3;Нет;93,0862498;57,46744726;10,50957662;2,068734932;12,58619553;Раздельный;1;0;Да;Без отделки;2.7 ;Горьковская;1;0,963995514;0,958593328;Подземная, открытая;Монолитно-кирпичный;Нет;18 235 727;Свободная продажа;1999,161035;Да;Да
Вторичка;Автозаводский;4;Нет;84,92724817;61,2081131;6,694202985;1,931333934;3,895804268;Совмещенный;0;0;Нет;Косметический;3 ;Парк культуры;4;0;0;Открытая;Кирпичный;Нет;6 570 973;Свободная продажа;1994,149488;Нет;Нет
Вторичка;Советский;1;Нет;45,03937952;20,01722993;11,5549019;16,77504607;24,7869668;Совмещенный;0;0;Нет;Косметический;2.6;Нет;;2,000269872;0,974633831;Открытая;Панельный;Да;8 131 150;Альтернативная;1981,927514;Нет;Да
Вторичка;Автозаводский;1;Нет;35,53850288;16,89066643;9,254560212;9,376037669;9,072375247;Совмещенный;1;0;Нет;Требует ремонта;2.5 ;Нет;;0;0,983960484;Открытая;Кирпичный;Да;4 228 804;Свободная продажа;2059,276222;Нет;Да
Вторичка;Сормовский;3;Нет;62,61078887;50,20294118;7,29423306;6,238173568;9,384556134;Раздельный;1;0;Нет;Требует ремонта;2.6;Нет;;0;0,97997573;Открытая;Панельный;Нет;7 524 375;Свободная продажа;1911,599053;Нет;Да
Новостройка;Сормовский;1;Нет;39,63705215;12,22610826;18,39697328;6,983183465;11,56670248;Совмещенный;1;0;Да;Чистовая;2.7 ;Нет;;0,966576063;1,024713017;Открытая;Монолитный;Нет;6 025 987;Долевое участие (214-ФЗ);2070,52493;Да;Да
Вторичка;Приокский;1;Нет;33,96982073;15,9078776;7,785063589;6,239199034;10,12058471;Раздельный;0;1;Нет;Дизайнерский;2.6;Нет;;0;1,034021595;Открытая;Панельный;Да;6 549 152;Свободная продажа;2092,03804;Нет;Да
Новостройка;Нижегородский;2;Нет;60,3856552;25,79635608;15,39753998;10,40374375;18,75021611;Совмещенный;0;0;Да;Без отделки;2.7 ;Нет;;1,024188769;1,017258017;Подземная, открытая;Монолитный;Нет;8 170 733;Долевое участие (214-ФЗ);2075,088982;Да;Да
Вторичка;Автозавдский;2;Нет;39,87169074;25,93854397;6,016590214;4,982342697;5,196255466;Совмещенный;0;1;Нет;Евро;2.6;Нет;;0;0;Открытая;Панельный;Да;6 121 245;Свободная продажа;1982,922868;Нет;Да
Вторичка;Московский;1;Нет;37,34798808;21,10317526;7,40077167;3,002611637;9,304584015;Совмещенный;1;0;Нет;Требует ремонта;2.6;Нет;;0;0,999389259;Открытая;Кирпичный;Нет;4 346 454;Свободная продажа;1908,710556;Нет;Нет
Новостройка;Нижегородский;1;Нет;68,19788365;51,30281847;5,596160661;4,063044221;6,035937957;Совмещенный;0;1;Да;Без отделки;2.7 ;Горьковская;12;0,989774898;1,000450394;Подземная, открытая;Монолитно-кирпичный;Нет;29 086 750;Долевое участие (214-ФЗ);2028,128032;Да;Да
Вторичка;Автозаводский;2;Нет;49,96304395;37,73880253;12,11187551;8,655900522;9,532574483;Раздельный;0;1;Нет;Евро;2.5 ;Нет;;1,016852474;0,999836279;Открытая;Панельный;Да;9 284 876;Свободная продажа;2057,032993;Нет;Да
Вторичка;Кстовский;1;Да;27,42181979;25,30530301;8,706213604;25,32964628;27,22143913;Совмещенный;1;0;Да;Евро;2.5 ;Нет;;1,923697461;2,012824053;Открытая;Монолитный;Да;4 870 792;Свободная продажа;2086,913534;Нет;Да
Вторичка;Автозаводский;1;Нет;34,32784785;17,12767913;9,60460245;2,058992991;12,0853545;Раздельный;1;0;Нет;Косметический;2.5 ;Нет;;1,030784387;1,018540341;Открытая;Кирпичный;Да;6 112 492;Свободная продажа;1976,170608;Нет;Да
Новостройка;Московский;1;Нет;41,68163489;11,52965225;15,08404993;2,060478392;10,56284857;Совмещенный;0;0;Да;Предчистовая;2.7 ;Московская;11;0,997031194;1,037980431;Открытая;Монолитно-кирпичный;Нет;8 201 402;Долевое участие (214-ФЗ);1955,105126;Да;Да
Вторичка;Приокский;2;Нет;47,93622161;29,5949497;8,904991393;3,129559131;8,901787904;Совмещенный;1;0;Нет;Евро;2.5 ;Нет;;0;1,008106169;Открытая;Кирпичный;Нет;8 873 895;Свободная продажа;2085,000448;Нет;Да
Вторичка;Канавинский ;3;Нет;60,21433745;45,6890648;6,84985442;2,922423679;8,556951723;Раздельный;1;1;Нет;Косметический;2.5 ;Стрелка;15;0;0,953511142;Открытая;Панельный;Да;7 641 538;Свободная продажа;1911,713261;Нет;Да
Вторичка;Автозаводский;1;Нет;31,80194558;18,7278549;6,035973394;1,979680969;5,069474385;Совмещенный;0;1;Нет;Косметический;2.6 ;Нет;;0;0;Открытая;Панельный;Нет;3 859 961;Свободная продажа;1957,431128;Нет;Да
Вторичка;Сормовский;2;Нет;41,44561204;26,87432824;6,045400261;2,01045895;5,08061944;Совмещенный;0;1;Нет;Требует ремонта;2.5 ;Нет;;0;0;Открытая;Кирпичный;Нет;3 874 796;Свободная продажа;1999,60746;Нет;Нет
Новостройка;Ленинский;2;Нет;66,1104198;28,92645849;20,15232074;1,973713978;14,55043782;Раздельный;0;0;Да;Без отделки;2.7 ;Заречная;5;0,989062299;1,028126023;Подземная;Монолитный;Нет;10 829 605;Долевое участие (214-ФЗ);2052,893867;Да;Да
Вторичка;Нижегородский;2;Нет;43,99363877;26,43816268;7,338093965;4,178902334;9,337437892;Раздельный;1;0;Нет;Косметический;2.5 ;Горьковская ;17;0;1,048660667;Открытая;Панельный;Нет;8 597 474;Альтернативная;2054,996085;Нет;Нет
Вторичка;Ленинский;1;Нет;29,88118102;17,95171447;6,196954611;2,003793347;4,995721063;Совмещенный;0;0;Нет;Требует ремонта;2.6;Нет;;0;0;Открытая;Кирпичный;Нет;4 271 241;Свободная продажа;1937,432804;Нет;Нет
Новостройка;Нижегородский;2;Нет;69,289779;41,10770405;13,42696872;5,061944038;13,34506035;Раздельный;1;0;Да;Предчистовая;2.7 ;Горьковская;2;1,043340146;0,981481067;Подземная;Блочный;Нет;13 358 331;Свободная продажа;1942,597441;Да;Да
Новостройка;Ленинский;3;Нет;57,86209564;32,59222497;10,5085839;11,4096866;29,53121572;Раздельный;0;0;Да;Без отделки;2.7;Ленинская ;6;1,041343698;1,025320068;Подземная, открытая;Монолитно-кирпичный;Нет;10 644 410;Долевое участие (214-ФЗ);1947,656673;Да;Да
Вторичка;Нижегородский;3;Нет;59,92748682;46,30888568;7,335280261;3,149173947;9,427818936;Раздельный;1;1;Нет;Требует ремонта;2.6 ;Горького;15;0;0,992774347;Открытая;Панельный;Нет;11 170 084;Свободная продажа;1875,288449;Нет;Да
Новостройка;Нижегородский;2;Нет;65,11461896;40,59397817;9,634923349;6,188959498;23,43893968;Раздельный;1;0;Да;Предчистовая;2.7 ;Нет;;1,038749128;1,03169459;Подземная, открытая;Монолитный;Нет;12 897 626;Свободная продажа;1949,054778;Да;Да
Вторичка;Кстовский;2;Нет;62,68833795;28,0392711;21,3900805;7,808645991;25,9641761;Раздельный;1;1;Да;Евро;2.6;Нет;;1,985820076;2,054134796;Открытая;Монолитный;Нет;9 090 078;Свободная продажа;1936,691522;Да;Да
